imdb_id,id,title
tt0298744,14112,Auto Focus
tt0292508,41324,Fidel: The Untold Story
tt0252480,15192,The Grey Zone
tt0293832,49872,Hansel & Gretel
tt0145937,21925,Naqoyqatsi
tt0296166,30309,Real Women Have Curves
tt0318034,16646,Russian Ark
tt0296658,37288,Take Care of My Cat
tt0212604,20861,Tully
tt0101453,12647,Billy Bathgate
tt0095327,12477,Grave of the Fireflies
tt0107254,10285,Jason Goes to Hell: The Final Friday
tt0068931,19403,The Mechanic
tt0076666,11009,Saturday Night Fever
tt0086361,10805,Staying Alive
tt0075334,40064,To the Devil a Daughter
tt0081696,17496,Urban Cowboy
tt0081617,40969,Terror Train
tt0081635,76411,Times Square
tt0080031,5917,Tom Horn
tt0081693,31278,The Pumaman
tt0081695,33670,Up the Academy
tt0081747,47942,When Time Ran Out...
tt0081751,33076,Wholly Moses
tt0081764,44932,Without Warning
tt0081777,15668,Xanadu
tt0081964,30709,...All the Marbles
tt0081974,19429,Absence of Malice
tt0082001,140413,All Night Long
tt0082005,21294,The Amateur
tt0082045,11340,Banana Joe
tt0082081,42142,Marianne and Juliane
tt0082085,11644,Blow Out
tt0082094,33721,The Boogens
tt0082111,36133,Buddy Buddy
tt0082118,24124,The Burning
tt0082122,34697,Butterfly
tt0082700,8691,Cannibal Ferox
tt0082138,53922,Carbon Copy
tt0082159,66592,Charlie Chan and the Curse of the Dragon Queen
tt0085327,6399,A Friend Is a Treasure
tt0082175,25773,The Chosen
tt0082183,19123,Knock on Wood
tt0082200,26560,Continental Divide
tt0082213,36220,The Creature Wasn't Nice
tt0082222,225,Man of Iron
tt0082242,24274,Dead & Buried
tt0082245,33016,Deadly Blessing
tt0082247,26444,Death Hunt
tt0082329,19114,Endless Love
tt0082332,17205,Enter the Ninja
tt0082334,24740,The Entity
tt0082351,10863,Eye of the Needle
tt0082353,31679,Eyewitness
tt0085518,15900,Faces of Death II
tt0077533,12237,Faces of Death
tt0121261,15901,Faces of Death III
tt0121262,15902,Faces of Death IV
tt0223250,15904,Faces of Death VI
tt0223251,97251,Faces of Death: Fact or Fiction?
tt0082370,12579,The Woman Next Door
tt0082382,85058,First Monday in October
tt0082402,23668,"Fort Apache, the Bronx"
tt0082404,70971,Four Friends
tt0082405,25113,The Four Seasons
tt0082431,28893,Galaxy of Terror
tt0082432,11646,Gallipoli
tt0082436,5062,The Inquisitor
tt0082449,24634,Ghost Story
tt0082457,75963,Going Ape!
tt0082464,16124,Goodbye Pork Pie
tt0082477,21764,Gregory's Girl
tt0082490,22435,Who Pulled the Plug?
tt0082497,42149,The Hand
tt0082498,37936,Happy Birthday to Me
tt0082507,73247,Heartbeeps
tt0175739,38255,Historien om Kim Skov
tt0084090,46364,Inseminoid
tt0082639,27016,"Ladies and Gentlemen, the Fabulous Stains"
tt0082640,35685,Lady Chatterley's Lover
tt0082648,38665,The Legend of the Lone Ranger
tt0082661,265,Lili Marleen
tt0082671,2264,Lola
tt0082677,21874,Looker
tt0082679,41394,"The Looney, Looney, Looney Bugs Bunny Movie"
tt0082696,47957,Madman
tt0082755,31407,Teddy Bear
tt0082763,16471,Modern Problems
tt0082764,63443,Modern Romance
tt0082776,22171,Ms .45
tt0082782,39874,My Bloody Valentine
tt0082783,25468,My Dinner with André
tt0082801,19507,Neighbors
tt0082815,29072,Night of the Zombies
tt0082816,75596,The Night the Lights Went Out in Georgia
tt0082853,42146,Only When I Laugh
tt0082894,17450,Pennies from Heaven
tt0082748,47886,Pieces
tt0082910,31646,Piranha Part Two: The Spawning
tt0082926,14269,Polyester
tt0082948,41280,Private Lessons
tt0082949,1672,The Professional
tt0303326,35935,Derrida
tt0288477,9645,Ghost Ship
tt0322802,9012,Jackass: The Movie
tt0259484,13098,Paid in Full
tt0270707,13440,The Truth About Charlie
tt0286261,12454,All or Nothing
tt0252223,31668,All The Queen's Men
tt0309600,41645,Food of Love
tt0120679,1360,Frida
tt0299117,13441,Roger Dodger
tt0295725,45767,Time Changer
tt0209933,14626,Beau Travail
tt0047880,48155,The Big Knife
tt0061452,12208,Casino Royale
tt0087075,11905,The Company of Wolves
tt0180679,39497,Escanaba in da Moonlight
tt0053804,1941,Exodus
tt0058212,26685,How to Murder Your Wife
tt0060921,31918,"The Russians Are Coming, The Russians Are Coming"
tt0058756,19662,The World of Henry Orient
tt0297181,8427,I Spy
tt0304669,9021,The Santa Clause 2
tt0220331,277415,Besotted
tt0246266,28988,Blackboards
tt0292501,52735,Love in the Time of Money
tt0210382,13526,The Weight of Water
tt0280665,9280,Femme Fatale
tt0298203,65,8 Mile
tt0260713,117520,Etoiles: Dancers of the Paris Opera Ballet
tt0297884,10712,Far from Heaven
tt0287986,27204,God Is Great and I'm Not
tt0201020,152023,The Rising Place
tt0297162,10167,Half Past Dead
tt0295297,672,Harry Potter and the Chamber of Secrets
tt0273435,16351,Ararat
tt0313196,542,The Crime of Padre Amaro
tt0308411,36584,Interview with the Assassin
tt0314725,30192,Standing in the Shadows of Motown
tt0312841,33251,The Way Home
tt0106215,25466,Mutant Action
tt0101844,50677,Eyes of an Angel
tt0280870,2165,Liberty Stands Still
tt0036112,25037,The Life and Death of Colonel Blimp
tt0042895,11617,Rio Grande
tt0108633,24909,The Young Americans
tt0118735,81530,Blackrock
tt0263734,34341,Men with Brooms
tt0055207,18993,Mysterious Island
tt0271200,53000,Soul Assassin
tt0283644,29229,Left Behind II: Tribulation Force
tt0280609,11880,Dog Soldiers
tt0077549,63435,Fingers
tt0099673,80849,"Good Evening, Mr. Wallenberg"
tt0051745,1377,Houseboat
tt0213802,11629,Legion of the Dead
tt0102368,2528,Madame Bovary
tt0099669,12716,My Father's Glory
tt0099266,12717,My Mother's Castle
tt0102782,13888,Return to the Blue Lagoon
tt0098520,48524,Too Beautiful for You
tt0103112,10750,Toy Soldiers
tt0082951,44247,The Prowler
tt0082958,45226,The Pursuit of D.B. Cooper
tt0082969,96966,Raggedy Man
tt0082970,25566,Ragtime
tt0082992,109962,Rich and Famous
tt0081427,13386,Ricomincio da tre
tt0083000,43089,Roadgames
tt0083006,47888,Rollover
tt0083033,20472,Saturday the 14th
tt0081455,9538,Scanners
tt0083064,14664,Sharky's Machine
tt0083067,27997,Shock Treatment
tt0083089,49934,Do You Remember Dolly Bell?
tt0083099,84735,So Fine
tt0083109,9317,Cabbage Soup
tt0083111,12528,Southern Comfort
tt0083113,47890,Sphinx
tt0086410,69014,Tales of Ordinary Madness
tt0083133,21515,Student Bodies
tt0083163,42371,Take This Job and Shove It
tt0083170,26325,"Tarzan, the Ape Man"
tt0083178,69169,Tattoo
tt0083189,31921,They All Laughed
tt0083190,11524,Thief
tt0083193,109264,This Is Elvis
tt0083232,32077,True Confessions
tt0253586,326890,Revolution #9
tt0230252,277724,Better Housekeeping
tt0246460,36669,Die Another Day
tt0283530,17187,The Emperor's Club
tt0293815,10426,Friday After Next
tt0295238,32625,Personal Velocity
tt0258068,8198,The Quiet American
tt0303396,204372,Smokers Only
tt0287467,64,Talk to Her
tt0271263,13376,Eight Crazy Nights
tt0283160,15074,Extreme Ops
tt0307479,2103,Solaris
tt0133240,9016,Treasure Planet
tt0283632,16028,They
tt0103959,27070,Chopper Chicks in Zombietown
tt0207198,5261,What to Do in Case of Fire?
tt0239060,15514,I Love You Too
tt0101356,23303,Another You
tt0118767,20992,Brother
tt0090368,66091,A Cruel Romance
tt0279064,6007,Elling
tt0077713,25239,I Spit on Your Grave
tt0071671,42453,The Island at the Top of the World
tt0110308,25284,The Last Seduction
tt0177898,125337,The Last Seduction II
tt0089378,7011,Making Contact
tt0213121,35612,New Waterford Girl
tt0086911,10880,The Noah's Ark Principle
tt0084749,13945,The Sword and the Sorcerer
tt0058777,14433,Zulu
tt0289848,9932,Analyze That
tt0262396,13369,Empire
tt0268126,2757,Adaptation.
tt0238380,7299,Equilibrium
tt1790669,78022,My Kingdom
tt0304729,279784,Soap Girl
tt0186730,32273,It All Starts Today
tt0066065,26356,Medea
tt0218581,23990,Scarlet Diva
tt0290329,4241,Visitor Q
tt0083260,37335,Bolero: Dance of Life
tt0138902,34113,Urgh! A Music War
tt0083271,22257,Vabank
tt0083276,35343,Varning för Jönssonligan
tt0083281,30142,"Vernon, Florida"
tt0083284,17360,Escape to Victory
tt0083326,31695,Whose Life Is It Anyway?
tt0083365,76397,Zoot Suit
tt0083542,40952,Alone in the Dark
tt0083557,38849,Android
tt0083580,71524,Ace of Aces
tt0083591,43279,Attack Force Z
tt0080393,29743,Attila flagello di Dio
tt0083598,41760,Author! Author!
tt0083619,31665,Barbarosa
tt0083629,40219,The Beast Within
tt0083641,45840,Best Friends
tt0083642,16363,The Best Little Whorehouse in Texas
tt0083678,22023,The Border
tt0083686,171,The Party 2
tt0083693,73116,Brimstone & Treacle
tt0083694,26639,Britannia Hospital
tt0083702,42124,Burden of Dreams
tt0083717,25297,Cannery Row
tt0083726,39274,The Challenge
tt0083739,11564,Class of 1984
tt0083745,67772,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean"
tt0083789,4202,Danton
tt0083806,17590,Deathtrap
tt0182060,20787,The Man Who Saves The World
tt0083869,28940,Eating Raoul
tt0303933,13497,Drumline
tt0302640,11852,The Hot Chick
tt0252076,7303,Maid in Manhattan
tt0253754,201,Star Trek: Nemesis
tt0257360,2755,About Schmidt
tt0243794,33504,El Bola
tt0298856,21868,Evelyn
tt0319470,65684,The Guys
tt0220580,10856,Intacto
tt0271020,99826,The Jimmy Show
tt0300214,18602,Morvern Callar
tt0167261,121,The Lord of the Rings: The Two Towers
tt0245929,25838,Devils on the Doorstep
tt0307901,1429,25th Hour
tt0168786,13435,Antwone Fisher
tt0217505,3131,Gangs of New York
tt0313737,2642,Two Weeks Notice
tt0282120,14317,The Wild Thornberrys Movie
tt0272207,11022,Narc
tt0099091,24249,Bad Influence
tt0099160,9491,Blue Steel
tt0106453,2149,Body of Evidence
tt0054743,20139,The Children's Hour
tt0101606,32074,Company Business
tt0075968,19067,The Duellists
tt0049414,53712,A Kiss Before Dying
tt0050629,25848,Legend of the Lost
tt0100143,14931,Miami Blues
tt0110613,11317,My Girl 2
tt0102492,4032,My Girl
tt0096283,8392,My Neighbor Totoro
tt0056417,31804,The Road to Hong Kong
tt0120042,81048,Running Time
tt0033152,12232,The Thief of Bagdad
tt0049934,11706,War and Peace
tt0105809,61265,Where Sleeping Dogs Lie
tt0066563,42569,Where’s Poppa?
tt0092206,25720,The Whistle Blower
tt0050147,26946,Attack of the Crab Monsters
tt0071222,16938,Black Christmas
tt0055894,21143,The Day of the Triffids
tt0183056,61578,Esther Kahn
tt0045917,20424,Invaders from Mars
tt0073115,4561,The Story of O
tt0249371,4435,Asoka
tt0068575,16993,Fat City
tt0199727,18002,"Love, Honour and Obey"
tt0091814,21332,Quicksilver
tt0264464,640,Catch Me If You Can
tt0255477,10599,Pinocchio
tt0299658,1574,Chicago
tt0274558,590,The Hours
tt0290210,13560,Max
tt0309912,29339,Nicholas Nickleby
tt0253474,423,The Pianist
tt0305973,28028,Sonny
tt0042325,41084,Champagne For Caesar
tt0106753,18773,Doppelganger
tt0119273,16225,Heavy Metal 2000
tt0080503,28679,House on the Edge of the Park
tt0085794,262,The King of Comedy
tt0282698,15395,Love Liza
tt0270288,4912,Confessions of a Dangerous Mind
tt0108471,107693,Abraham's Valley
tt0330069,23626,Blue Collar Comedy Tour: The Movie
tt0305711,12090,Just Married
tt0245341,44233,P.S. Your Cat Is Dead!
tt0291172,35172,The Son
tt0246498,36273,The City of Lost Souls
tt0250347,14390,Double Whammy
tt0284655,41209,WiseGirls
tt0295289,9582,A Guy Thing
tt0257568,10628,Kangaroo Jack
tt0271668,11078,National Security
tt0287934,77633,Big Shot's Funeral
tt0317248,598,City of God
tt0979876,99885,Divine Intervention
tt0285280,15842,Kira's Reason: A Love Story
tt0109034,24711,Above Suspicion
tt0026056,43886,Alice Adams
tt0075675,11222,The American Friend
tt0103671,13199,American Me
tt0057869,8073,Band of Outsiders
tt0118772,26393,Breaking Up
tt0106500,15278,CB4
tt0114704,1484,The Deathmaker
tt0101748,14667,Dogfight
tt0061610,47263,"Easy Come, Easy Go"
tt0057083,18692,Fun in Acapulco
tt0056023,15734,Girls! Girls! Girls!
tt0052918,34148,Imitation of Life
tt0079477,20813,A Little Romance
tt0102500,53027,Mystery Date
tt0059563,18894,"Paradise, Hawaiian Style"
tt0029453,26252,Pépé le Moko
tt0089981,24742,Secret Admirer
tt0084737,19415,Summer Lovers
tt0100822,41927,Tune in Tomorrow...
tt0088414,5968,The Woman in Red
tt0282209,10727,Darkness Falls
tt0280653,9045,Amen.
tt0311320,9082,Blind Spot: Hitler's Secretary
tt0284203,92348,In the Mirror of Maya Deren
tt0086978,80965,Blind Date
tt0115781,14469,Bullet
tt0071334,55909,Claudine
tt0039305,20663,Dead Reckoning
tt0054805,31916,The Devil at 4 O'Clock
tt0106833,61807,Ethan Frome
tt0074599,20639,Gus
tt0070155,7514,The Harder They Come
tt0063091,42645,The Horse in the Gray Flannel Suit
tt0089444,29463,Krush Groove
tt0058371,42795,The Moon-Spinners
tt0107079,39349,Sugar Hill
tt0265116,44164,Chaos
tt0326769,12253,Biker Boyz
tt0309593,9358,Final Destination 2
tt0292506,1647,The Recruit
tt0280720,9027,The Guru
tt0304267,125945,Kedma
tt0308514,21189,Lost in La Mancha
tt0303361,10894,May
tt0049291,28528,The Harder They Fall
tt0052911,34783,I'm All Right Jack
tt0079592,34374,Murder by Decree
tt0160611,12490,Ordinary Decent Criminal
tt0039737,26761,Pursued
tt0050985,35185,The Smallest Show on Earth
tt0105622,15802,Tokyo Decadence
tt0054417,39948,Two Way Stretch
tt0064323,8286,The Unfaithful Wife
tt0055597,43028,Victim
tt0083885,65300,Endangered Species
tt0083888,24129,The Simple-Minded Murderer
tt0083891,4628,Enigma
tt0083908,4193,Evil Under the Sun
tt0083943,10724,Firefox
tt0083947,89571,Five Days One Summer
tt0083960,32065,Forced Vengeance
tt0083996,11915,The Gendarme and the Gendarmettes
tt0085622,42136,The Grey Fox
tt0085640,28307,Hammett
tt0084088,37917,Honkytonk Man
tt0084099,70011,Human Highway
tt0084112,37191,"I, the Jury"
tt0084117,210092,If You Could See What I Hear
tt0084171,3028,Jekyll and Hyde ... Together Again
tt0084189,29224,Jönssonligan & DynamitHarry
tt0084210,81001,Kiss Me Goodbye
tt0084228,8219,Labyrinth of Passion
tt0084234,27088,The Last American Virgin
tt0084237,10150,The Last Unicorn
tt0085852,20980,Liquid Sky
tt0084266,16407,Dragon Lord
tt0084293,41913,Making Love
tt0084298,30875,Manhattan Baby
tt0084302,29450,The Marathon Family
tt0084316,27380,Megaforce
tt0084329,8288,A Midsummer Night's Sex Comedy
tt0084335,15600,Missing
tt0083449,52083,The Missionary
tt0084351,124963,Monsignor
tt0084352,11949,Monty Python Live at the Hollywood Bowl
tt0084354,42134,Moonlighting
tt0084359,79257,Mother Lode
tt0084422,42130,The Night of the Shooting Stars
tt0084423,42131,The Night of Varennes
tt0084445,41291,One from the Heart
tt0084464,84784,Pandemonium
tt0084469,23942,Paradise
tt0084477,72340,Partners
tt0084481,32692,Godard's Passion
tt0084488,37997,Permanent Vacation
tt0084489,27609,Personal Best
tt0084504,25872,The Pirate Movie
tt0084538,83562,Privates on Parade
tt0084549,127,Blind Chance
tt0084555,14645,Santa Claus Is a Stinker
tt0084556,27726,Q
tt0084565,42135,Querelle
tt0084597,21923,Richard Pryor: Live on the Sunset Strip
tt0084628,1563,Sunless
tt0084633,17132,Savannah Smiles
tt0084648,59533,The Secret Policeman's Other Ball
tt0084654,2262,Veronika Voss
tt0084675,52772,Shoot the Moon
tt0084690,46925,Six Pack
tt0084691,77073,Six Weeks
tt0084704,76395,The Soldier
tt0083107,37607,Some Kind of Hero
tt0084719,30874,The New York Ripper
tt0084725,30363,The State of Things
tt0084728,49409,Starstruck
tt0084732,32048,Still of the Night
tt0084740,48139,El Sur
tt0084750,30584,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight
tt0084756,48313,Tag: The Assassination Game
tt0084776,48249,Tempest
tt0084777,29702,Tenebre
tt0084786,24830,They Call Me Bruce?
tt0084796,30049,Time Walker
tt0084814,9699,Trail of the Pink Panther
tt0084821,48561,La traviata
tt0084854,30789,Venom
tt0084874,81346,To Begin Again
tt0084897,11057,Die weisse Rose
tt0084899,47955,White Dog
tt0083941,19322,Who Dares Wins
tt0084920,31661,Wrong Is Right
tt0084934,52556,The Road
tt0084935,38219,"Yor, the Hunter from the Future"
tt0084945,23943,Zapped!
tt0301181,26454,Deliver Us from Eva
tt0251127,9919,How to Lose a Guy in 10 Days
tt0300471,6038,Shanghai Knights
tt0287978,9480,Daredevil
tt0283426,14873,The Jungle Book 2
tt0299458,13132,All the Real Girls
tt0303297,22707,Amandla! A Revolution in Four-Part Harmony
tt0317234,18302,Painted Fire
tt0302674,1956,Gerry
tt0291579,12112,He Loves Me... He Loves Me Not
tt0196708,50380,Lockdown
tt0259054,212058,Ordinary Sinner
tt0106701,12139,Dennis the Menace
tt0029605,118936,Stand-In
tt0085121,18587,10 to Midnight
tt0085248,24883,The Black Stallion Returns
tt0078872,17264,The Black Stallion
tt0068441,3426,Cesar and Rosalie
tt0061523,2984,A Countess from Hong Kong
tt0104522,33221,Into the West
tt0097670,59201,Kinjite: Forbidden Subjects
tt0095626,26172,Messenger of Death
tt0071866,26173,Mr. Majestyk
tt0091575,33055,Murphy's Law
tt0059573,33364,A Patch of Blue
tt0093771,33851,A Prayer for the Dying
tt0100442,31598,Q & A
tt0043961,59401,The Red Badge of Courage
tt0057581,22233,The Thrill of It All
tt0053172,4952,Pillow Talk
tt0074851,991,The Man Who Fell to Earth
tt0279331,4911,Dark Blue
tt0279111,16072,Gods and Generals
tt0289992,11615,The Life of David Gale
tt0302886,11635,Old School
tt0191177,125806,Dischord
tt0276276,77283,The Lawless Heart
tt0279977,35824,The Navigators
tt0315543,102,Open Hearts
tt0273982,14293,Poolhall Junkies
tt0240980,41820,Till Human Voices Wake Us
tt0324080,105024,Stone Reader
tt0306685,10623,Cradle 2 the Grave
tt0278731,9613,Spider
tt0103670,7015,American Heart
tt0116169,210938,Edie & Pen
tt0089343,42035,Insignificance
tt0091374,21867,Lady Jane
tt0287471,49680,Late Marriage
tt0102303,6524,Life Stinks
tt0107563,11244,The Meteor Man
tt0095665,77233,Mr. North
tt0091920,140071,Seize the Day
tt0266971,21801,The Slaughter Rule
tt0053337,35139,Teenagers from Outer Space
tt0105645,54845,Trouble Bound
tt0301429,23834,Volcano High
tt0301978,14633,Ten
tt0305669,10678,Bringing Down the House
tt0314353,9567,Tears of the Sun
tt0290673,979,Irreversible
tt0298408,13819,Laurel Canyon
tt0161860,1591,Nowhere in Africa
tt0256359,24186,The Safety of Objects
tt0286499,455,Bend It Like Beckham
tt0269347,10632,The Hunted
tt0310357,10929,Willard
tt0235412,170400,Gaudi Afternoon
tt0236640,16229,Prozac Nation
tt0283003,12079,Spun
tt0250125,44081,Under the Skin of the City
tt0055047,36362,King of Kings
tt0073858,4762,The Lost Honor of Katharina Blum
tt0050659,18535,Loving You
tt0035417,23159,The Talk of the Town
tt0067893,27236,Two-Lane Blacktop
tt0069765,42459,Bang the Drum Slowly
tt0047873,43261,The Benny Goodman Story
tt0060182,15347,Born Free
tt0106466,44968,Born Yesterday
tt0075995,37258,Equus
tt0099776,8996,Europa Europa
tt0050383,125413,Fear Strikes Out
tt0047030,17729,The Glenn Miller Story
tt0099699,12157,Green Card
tt0052948,11571,Journey to the Center of the Earth
tt0102593,71142,One Good Cop
tt0086087,10293,Pauline at the Beach
tt0178868,2671,Ringu
tt0218553,9669,Ringu 2
tt0096028,45129,Salaam Bombay!
tt0065054,42618,Sweet Charity
tt0103036,41164,Talent for the Game
tt0066579,66027,Women in Love
tt0322824,36211,Japón
tt0285462,9557,Boat Trip
tt0285531,6171,Dreamcatcher
tt0323642,13691,Piglet's Big Movie
tt0264150,11523,View from the Top
tt0283323,114065,Down & Out With The Dolls
tt0028597,14675,The Awful Truth
tt0060164,2525,The Bible: In the Beginning...
tt0074287,57447,The House with Laughing Windows
tt0061834,42695,I Am Curious (Yellow)
tt0037630,49845,Les Dames du Bois de Boulogne
tt0036182,18992,My Friend Flicka
tt0046247,29912,The Robe
tt0105824,28881,Wind
tt0318025,80243,Unknown Pleasures
tt0264395,10782,Basic
tt0298814,9341,The Core
tt0325537,9776,Head of State
tt0286788,10735,What a Girl Wants
tt0283897,16425,Assassination Tango
tt0316188,25461,Raising Victor Vargas
tt0334416,51927,Stevie
tt0100998,12516,Dreams
tt0070460,1675,Day for Night
tt0116261,62184,Eye of God
tt0042593,17057,In a Lonely Place
tt0098093,41938,Physical Evidence
tt0094020,79615,Square Dance
tt0040946,40718,Wake of the Red Witch
